state,district,pincode,Year,Month,age_0_5,age_5_17,age_18_greater,Total_Enrollment,bio_age_5_17,bio_age_17_,Biometric_Updates,demo_age_5_17,demo_age_17_,Demographic_Updates,Total_Updates,Service_Desert_Score,Female_Updates,Male_Updates,GUP_Index,Update_Gap,Vulnerability_Index,Is_Anomaly,Auth_Failure_Rate
Karnataka,Chikkaballapur,563159,2025,10,8.0,0.0,0.0,8.0,26.0,27.0,53.0,7.0,40.0,47.0,100.0,0.0792079207920792,47,53.0,0.8703703703703703,0.0,0.110091743119266,0,3.189118638471511
Uttar Pradesh,Farrukhabad,209601,2025,6,0.0,0.0,0.0,0.0,674.0,363.0,1037.0,0.0,0.0,0.0,1037.0,0.0,500,537.0,0.929368029739777,0.0,0.0,0,2.7239525445293267
Bihar,Supaul,847451,2025,12,24.0,29.0,0.0,53.0,132.0,215.0,347.0,20.0,217.0,237.0,584.0,0.0905982905982906,267,317.0,0.839622641509434,0.0,0.0564263322884012,0,2.823825893313301
Tamil Nadu,Tirunelveli,627502,2025,7,0.0,0.0,0.0,0.0,56.0,63.0,119.0,0.0,0.0,0.0,119.0,0.0,53,66.0,0.7910447761194029,0.0,0.0,0,4.483414397080002
Maharashtra,Osmanabad,413608,2025,5,0.0,0.0,0.0,0.0,191.0,511.0,702.0,0.0,0.0,0.0,702.0,0.0,336,366.0,0.9155313351498636,0.0,0.0,0,2.013206743319447
Rajasthan,Sikar,332002,2025,6,0.0,0.0,0.0,0.0,78.0,96.0,174.0,0.0,0.0,0.0,174.0,0.0,85,89.0,0.9444444444444444,0.0,0.0,0,4.332478061879799
Tamil Nadu,Tiruvannamalai,631701,2025,7,0.0,0.0,0.0,0.0,46.0,57.0,103.0,0.0,0.0,0.0,103.0,0.0,43,60.0,0.7049180327868853,0.0,0.0,0,4.277701007502651
Punjab,Amritsar,143202,2025,11,16.0,0.0,0.0,16.0,27.0,91.0,118.0,5.0,147.0,152.0,270.0,0.059040590405904,132,138.0,0.9496402877697842,0.0,0.0836236933797909,0,2.162315273859024
Gujarat,Gandhinagar,382422,2025,7,0.0,0.0,0.0,0.0,118.0,141.0,259.0,0.0,0.0,0.0,259.0,0.0,117,142.0,0.8181818181818182,0.0,0.0,0,4.191604149417206
Sikkim,South Sikkim,737128,2025,5,0.0,0.0,0.0,0.0,20.0,16.0,36.0,0.0,0.0,0.0,36.0,0.0,18,18.0,0.9473684210526316,0.0,0.0,0,2.123968347968514
Himachal Pradesh,Sirmaur,173024,2025,4,0.0,0.0,0.0,0.0,141.0,118.0,259.0,0.0,0.0,0.0,259.0,0.0,118,141.0,0.8309859154929577,0.0,0.0,0,4.178361941957663
Tamil Nadu,Villupuram,605757,2025,3,0.0,0.0,0.0,0.0,100.0,37.0,137.0,0.0,0.0,0.0,137.0,0.0,59,78.0,0.7468354430379747,0.0,0.0,0,2.8335024680283576
Andhra Pradesh,Ananthapuramu,515511,2025,5,0.0,0.0,0.0,0.0,177.0,18.0,195.0,0.0,0.0,0.0,195.0,0.0,78,117.0,0.6610169491525424,0.0,0.0,0,3.081378044775437
Andhra Pradesh,Ananthapur,515621,2025,10,9.0,0.0,0.0,9.0,47.0,19.0,66.0,24.0,90.0,114.0,180.0,0.0497237569060773,96,84.0,1.1294117647058823,0.0,0.0710526315789473,0,2.45032799098523
West Bengal,South 24 Parganas,743376,2025,11,265.0,62.0,1.0,328.0,248.0,460.0,708.0,171.0,3384.0,3555.0,4263.0,0.0769230769230769,2223,2040.0,1.089171974522293,0.0,0.086824912891986,0,3.3676936606791985
Madhya Pradesh,Shahdol,484440,2025,11,9.0,1.0,0.0,10.0,43.0,63.0,106.0,5.0,58.0,63.0,169.0,0.0588235294117647,81,88.0,0.9101123595505618,0.0,0.075,0,3.665513592036008
Maharashtra,Hingoli,431510,2025,9,7.0,1.0,1.0,9.0,73.0,49.0,122.0,7.0,17.0,24.0,146.0,0.0612244897959183,65,81.0,0.7926829268292683,0.0,0.075,0,2.264383325589681
West Bengal,Bankura,722208,2025,3,0.0,0.0,0.0,0.0,28.0,50.0,78.0,26.0,396.0,422.0,500.0,0.0,252,248.0,1.0120481927710845,0.0,0.0,0,3.906837498938664
Tamil Nadu,Mayiladuthurai,609404,2025,11,3.0,0.0,0.0,3.0,13.0,2.0,15.0,0.0,5.0,5.0,20.0,0.1428571428571428,10,10.0,0.9090909090909092,0.0,0.1875,0,3.422770973155054
Jharkhand,Bokaro,828134,2025,12,108.0,26.0,0.0,134.0,577.0,499.0,1076.0,100.0,949.0,1049.0,2125.0,0.0630291627469426,975,1150.0,0.8470894874022589,0.0,0.0716814159292035,0,2.045416281925293
Karnataka,Bengaluru,560045,2025,7,0.0,0.0,0.0,0.0,647.0,691.0,1338.0,0.0,0.0,0.0,1338.0,0.0,569,769.0,0.7389610389610389,0.0,0.0,0,2.087923980763497
Andhra Pradesh,Cuddapah,516173,2025,9,15.0,0.0,0.0,15.0,40.0,36.0,76.0,7.0,62.0,69.0,145.0,0.1027397260273972,68,77.0,0.8717948717948718,0.0,0.139751552795031,0,3.045442179448857
Odisha,Baleswar,756003,2025,3,0.0,0.0,0.0,0.0,159.0,233.0,392.0,73.0,442.0,515.0,907.0,0.0,444,463.0,0.956896551724138,0.0,0.0,0,4.207969323509027
Karnataka,Shimoga,577427,2025,3,0.0,0.0,0.0,0.0,58.0,162.0,220.0,30.0,217.0,247.0,467.0,0.0,230,237.0,0.9663865546218487,0.0,0.0,0,4.131847398781611
Assam,Hailakandi,788168,2025,12,7.0,1.0,0.0,8.0,70.0,21.0,91.0,7.0,68.0,75.0,166.0,0.0479041916167664,91,75.0,1.1973684210526316,0.0,0.06,0,2.463819312426783
Telangana,Adilabad,504251,2025,9,8.0,4.0,0.0,12.0,95.0,68.0,163.0,4.0,58.0,62.0,225.0,0.0530973451327433,118,107.0,1.0925925925925926,0.0,0.0504201680672268,0,3.6108032081620136
Uttar Pradesh,Sitapur,261403,2025,5,0.0,0.0,0.0,0.0,525.0,198.0,723.0,0.0,0.0,0.0,723.0,0.0,328,395.0,0.8282828282828283,0.0,0.0,0,3.2632806511699424
Punjab,Jalandhar,144014,2025,4,0.0,0.0,0.0,0.0,17.0,31.0,48.0,0.0,0.0,0.0,48.0,0.0,25,23.0,1.0416666666666667,0.0,0.0,0,2.366700719480505
Madhya Pradesh,Shivpuri,473775,2025,7,0.0,0.0,0.0,0.0,2258.0,1166.0,3424.0,222.0,1097.0,1319.0,4743.0,0.0,2376,2367.0,1.0033783783783785,0.0,0.0,0,3.1908394040536634
Uttar Pradesh,Varanasi,221010,2025,12,55.0,28.0,5.0,88.0,440.0,596.0,1036.0,91.0,1878.0,1969.0,3005.0,0.0292747837658017,1433,1572.0,0.9109980928162746,0.0,0.0286037491919844,0,4.998869846962537
Haryana,Sonipat,131403,2025,4,0.0,0.0,0.0,0.0,83.0,182.0,265.0,0.0,0.0,0.0,265.0,0.0,138,127.0,1.078125,0.0,0.0,0,4.840932735656109
Uttar Pradesh,Bara Banki,225304,2025,4,0.0,0.0,0.0,0.0,534.0,204.0,738.0,0.0,0.0,0.0,738.0,0.0,382,356.0,1.0700280112044818,0.0,0.0,0,3.693775708565497
Maharashtra,Mumbai,400042,2025,5,0.0,0.0,0.0,0.0,126.0,236.0,362.0,0.0,0.0,0.0,362.0,0.0,153,209.0,0.7285714285714285,0.0,0.0,0,4.100343540146275
Tamil Nadu,Krishnagiri,635103,2025,12,13.0,1.0,0.0,14.0,138.0,91.0,229.0,49.0,256.0,305.0,534.0,0.0261682242990654,212,322.0,0.6563467492260062,0.0,0.0355191256830601,0,3.7441960581169256
Tamil Nadu,Namakkal,637406,2025,5,0.0,0.0,0.0,0.0,143.0,177.0,320.0,0.0,0.0,0.0,320.0,0.0,156,164.0,0.9454545454545454,0.0,0.0,0,3.5336840007518
Karnataka,Chamrajanagar,571111,2025,6,0.0,0.0,0.0,0.0,69.0,46.0,115.0,0.0,0.0,0.0,115.0,0.0,62,53.0,1.148148148148148,0.0,0.0,0,3.635487567572502
Assam,Cachar,788007,2025,5,0.0,0.0,0.0,0.0,60.0,108.0,168.0,0.0,0.0,0.0,168.0,0.0,95,73.0,1.2837837837837838,0.0,0.0,0,4.547729120331413
Kerala,Thiruvananthapuram,695502,2025,9,23.0,4.0,0.0,27.0,68.0,93.0,161.0,26.0,136.0,162.0,323.0,0.0833333333333333,165,158.0,1.0377358490566038,0.0,0.0982905982905982,0,4.9541907738712805
Gujarat,Vadodara,391520,2025,3,0.0,0.0,0.0,0.0,46.0,108.0,154.0,24.0,260.0,284.0,438.0,0.0,252,186.0,1.3475935828877006,0.0,0.0,0,2.011758716920546
Bihar,Bhojpur,802237,2025,9,4.0,2.0,0.0,6.0,4.0,8.0,12.0,6.0,452.0,458.0,470.0,0.0127388535031847,205,265.0,0.7706766917293233,0.0,0.0125786163522012,0,4.41409833839643
Jharkhand,West Singhbhum,833104,2025,11,113.0,54.0,0.0,167.0,224.0,519.0,743.0,52.0,1008.0,1060.0,1803.0,0.0925720620842572,827,976.0,0.8464687819856704,0.0,0.0859969558599695,0,3.010348699805634
Haryana,Panipat,132103,2025,12,398.0,33.0,1.0,432.0,2508.0,3382.0,5890.0,662.0,5272.0,5934.0,11824.0,0.0365327695560253,5506,6318.0,0.8713404019623359,0.0,0.0488047646242963,0,4.711561267027342
Himachal Pradesh,Mandi,175124,2025,12,35.0,0.0,0.0,35.0,110.0,138.0,248.0,17.0,145.0,162.0,410.0,0.0851581508515815,173,237.0,0.726890756302521,0.0,0.1177130044843049,0,3.724553002044416
Andhra Pradesh,Prakasam,523265,2025,12,18.0,3.0,0.0,21.0,112.0,123.0,235.0,45.0,306.0,351.0,586.0,0.0357751277683134,316,270.0,1.1660516605166051,0.0,0.0444078947368421,0,3.9165867409363258
Assam,Jorhat,785107,2025,5,0.0,0.0,0.0,0.0,25.0,18.0,43.0,0.0,0.0,0.0,43.0,0.0,22,21.0,1.0,0.0,0.0,0,3.9693761449682254
Punjab,Hoshiarpur,146102,2025,4,0.0,0.0,0.0,0.0,87.0,203.0,290.0,0.0,0.0,0.0,290.0,0.0,139,151.0,0.9144736842105264,0.0,0.0,0,4.322641211705998
Andhra Pradesh,Ananthapur,515521,2025,5,0.0,0.0,0.0,0.0,88.0,17.0,105.0,0.0,0.0,0.0,105.0,0.0,47,58.0,0.7966101694915254,0.0,0.0,0,3.1996473257073856
Uttarakhand,Pauri Garhwal,246165,2025,10,1.0,0.0,0.0,1.0,2.0,7.0,9.0,0.0,3.0,3.0,12.0,0.0769230769230769,5,7.0,0.625,0.0,0.1071428571428571,0,3.7076480426861576
Madhya Pradesh,Barwani,451442,2025,10,5.0,3.0,0.0,8.0,17.0,2.0,19.0,3.0,11.0,14.0,33.0,0.2352941176470588,14,19.0,0.7,0.0,0.1785714285714285,0,3.683327896563681
Karnataka,Belagavi,591102,2025,6,0.0,0.0,0.0,0.0,106.0,56.0,162.0,0.0,0.0,0.0,162.0,0.0,72,90.0,0.7912087912087912,0.0,0.0,0,2.083195616341209
Odisha,Jharsuguda,768224,2025,12,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0,2.0,0.0,0.0,0.0,0,4.8403352577281
Odisha,Baleshwar,756043,2025,6,0.0,0.0,0.0,0.0,11.0,67.0,78.0,0.0,0.0,0.0,78.0,0.0,41,37.0,1.0789473684210529,0.0,0.0,0,4.314290936288998
Andhra Pradesh,Kurnool,518345,2025,6,0.0,0.0,0.0,0.0,159.0,73.0,232.0,0.0,0.0,0.0,232.0,0.0,125,107.0,1.1574074074074074,0.0,0.0,0,3.7946501093947553
Uttar Pradesh,Gorakhpur,273213,2025,11,20.0,26.0,0.0,46.0,144.0,158.0,302.0,47.0,369.0,416.0,718.0,0.0639777468706536,331,387.0,0.8530927835051546,0.0,0.0392156862745098,0,2.643880442146772
Maharashtra,Raigarh,400707,2025,7,0.0,0.0,0.0,0.0,25.0,32.0,57.0,0.0,0.0,0.0,57.0,0.0,26,31.0,0.8125,0.0,0.0,0,2.124109694052032
Karnataka,Belagavi,591344,2025,5,0.0,0.0,0.0,0.0,59.0,37.0,96.0,0.0,0.0,0.0,96.0,0.0,50,46.0,1.0638297872340423,0.0,0.0,0,2.271256021529071
Tamil Nadu,Tiruvallur,602027,2025,3,0.0,0.0,0.0,0.0,38.0,11.0,49.0,0.0,0.0,0.0,49.0,0.0,25,24.0,1.0,0.0,0.0,0,2.354269632517497
West Bengal,Barddhaman,713144,2025,10,14.0,4.0,0.0,18.0,27.0,64.0,91.0,9.0,238.0,247.0,338.0,0.0530973451327433,169,169.0,0.9941176470588236,0.0,0.0588235294117647,0,2.1113792417604857
Chhattisgarh,Rajnandgaon,491881,2025,7,0.0,0.0,0.0,0.0,551.0,957.0,1508.0,0.0,0.0,0.0,1508.0,0.0,584,924.0,0.6313513513513513,0.0,0.0,0,4.964656985291999
Kerala,Thrissur,680310,2025,11,1.0,3.0,1.0,5.0,17.0,34.0,51.0,6.0,30.0,36.0,87.0,0.0568181818181818,42,45.0,0.9130434782608696,0.0,0.0290322580645161,0,4.800013044335994
Jharkhand,Deoghar,814150,2025,3,0.0,0.0,0.0,0.0,608.0,595.0,1203.0,61.0,2393.0,2454.0,3657.0,0.0,1724,1933.0,0.8914167528438469,0.0,0.0,0,4.860990936530872
Karnataka,Belgaum,591316,2025,12,9.0,0.0,0.0,9.0,67.0,72.0,139.0,8.0,96.0,104.0,243.0,0.0368852459016393,130,113.0,1.1403508771929824,0.0,0.0533596837944664,0,4.32104603835085
West Bengal,Bardhaman,713130,2025,10,6.0,1.0,0.0,7.0,3.0,32.0,35.0,0.0,50.0,50.0,85.0,0.0813953488372093,36,49.0,0.72,0.0,0.0967741935483871,0,2.545473029329221
Kerala,Palakkad,678622,2025,11,8.0,2.0,1.0,11.0,44.0,95.0,139.0,9.0,124.0,133.0,272.0,0.0402930402930402,154,118.0,1.2941176470588236,0.0,0.0464788732394366,0,4.091801753744313
West Bengal,Puruliya,723158,2025,10,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.75,0,4.036411858316312
Jharkhand,Ranchi,834010,2025,7,0.0,0.0,0.0,0.0,326.0,834.0,1160.0,0.0,0.0,0.0,1160.0,0.0,668,492.0,1.354969574036511,0.0,0.0,0,2.3708802988696736
Uttar Pradesh,Jaunpur,222002,2025,10,29.0,36.0,0.0,65.0,93.0,85.0,178.0,13.0,154.0,167.0,345.0,0.1878612716763005,200,145.0,1.36986301369863,0.0,0.1058394160583941,0,3.396283691885791
Jammu And Kashmir,Bandipore,193501,2025,3,0.0,0.0,0.0,0.0,345.0,691.0,1036.0,85.0,624.0,709.0,1745.0,0.0,694,1051.0,0.6596958174904943,0.0,0.0,0,4.595644900985315
Uttarakhand,Pithoragarh,262502,2025,9,6.0,0.0,0.0,6.0,25.0,20.0,45.0,9.0,19.0,28.0,73.0,0.081081081081081,36,37.0,0.9473684210526316,0.0,0.1125,0,2.409336296224624
Odisha,Kandhamal,762023,2025,12,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,3.0,0.0,1,2.0,0.3333333333333333,0.0,0.0,0,2.346633157326033
Gujarat,Jamnagar,361002,2025,3,0.0,0.0,0.0,0.0,164.0,139.0,303.0,0.0,0.0,0.0,303.0,0.0,163,140.0,1.1560283687943262,0.0,0.0,0,4.376060288691687
Maharashtra,Ratnagiri,415803,2025,3,0.0,0.0,0.0,0.0,98.0,220.0,318.0,0.0,0.0,0.0,318.0,0.0,152,166.0,0.9101796407185628,0.0,0.0,0,3.0914002021095985
Tamil Nadu,Ariyalur,621729,2025,10,1.0,0.0,0.0,1.0,0.0,3.0,3.0,4.0,3.0,7.0,10.0,0.0909090909090909,4,6.0,0.5714285714285714,0.0,0.125,0,2.4931201798185736
Karnataka,Bellary,583101,2025,11,74.0,6.0,0.0,80.0,256.0,319.0,575.0,32.0,328.0,360.0,935.0,0.0854700854700854,506,429.0,1.1767441860465115,0.0,0.109251968503937,0,2.569705820121251
Odisha,Sundergarh,770013,2025,3,0.0,0.0,0.0,0.0,32.0,36.0,68.0,0.0,0.0,0.0,68.0,0.0,33,35.0,0.9166666666666666,0.0,0.0,0,2.244343174470976
Chhattisgarh,Janjgir Champa,495668,2025,10,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1,1.0,0.5,0.0,0.0,0,2.869864984641209
Bihar,Saran,841313,2025,7,0.0,0.0,0.0,0.0,103.0,140.0,243.0,0.0,0.0,0.0,243.0,0.0,128,115.0,1.103448275862069,0.0,0.0,0,3.0273138095812584
Gujarat,Arvalli,383316,2025,9,9.0,1.0,0.0,10.0,53.0,25.0,78.0,4.0,29.0,33.0,111.0,0.0892857142857142,41,70.0,0.5774647887323944,0.0,0.110655737704918,0,2.4534421388567296
Punjab,Rupnagar,140103,2025,9,11.0,1.0,0.0,12.0,37.0,87.0,124.0,3.0,49.0,52.0,176.0,0.0677966101694915,78,98.0,0.7878787878787878,0.0,0.0873015873015873,0,3.8837697554718815
Gujarat,Gandhinagar,382115,2025,10,0.0,1.0,0.0,1.0,4.0,3.0,7.0,5.0,19.0,24.0,31.0,0.03125,15,16.0,0.8823529411764706,0.0,0.0,0,2.344383296054528
Madhya Pradesh,Ratlam,457114,2025,4,0.0,0.0,0.0,0.0,781.0,295.0,1076.0,0.0,0.0,0.0,1076.0,0.0,369,707.0,0.5211864406779662,0.0,0.0,0,2.567989752357151
Maharashtra,Mumbai( Sub Urban ),400024,2025,12,0.0,1.0,0.0,1.0,2.0,2.0,4.0,0.0,4.0,4.0,8.0,0.1111111111111111,4,4.0,0.8,0.0,0.0,0,3.720926564111148
Gujarat,Jamnagar,361006,2025,5,93.0,20.0,21.0,134.0,659.0,472.0,1131.0,0.0,0.0,0.0,1131.0,0.1183745583038869,486,645.0,0.7523219814241486,0.0,0.1300947867298578,0,2.65557527460613
Odisha,Bhadrak,756181,2025,12,19.0,4.0,0.0,23.0,175.0,93.0,268.0,51.0,229.0,280.0,548.0,0.0418943533697632,273,275.0,0.9891304347826086,0.0,0.0498251748251748,0,3.825103362932318
Tripura,Unakoti,799277,2025,6,0.0,0.0,0.0,0.0,140.0,107.0,247.0,0.0,0.0,0.0,247.0,0.0,98,149.0,0.6533333333333333,0.0,0.0,0,2.329939737205503
Telangana,Kamareddy,503111,2025,3,0.0,0.0,0.0,0.0,94.0,160.0,254.0,0.0,0.0,0.0,254.0,0.0,128,126.0,1.0078740157480317,0.0,0.0,0,4.87459186307046
Uttar Pradesh,Ghaziabad,201003,2025,11,43.0,57.0,5.0,105.0,207.0,215.0,422.0,50.0,618.0,668.0,1090.0,0.0962419798350137,453,637.0,0.7100313479623824,0.0,0.0589464882943143,0,2.7152242183787063
Himachal Pradesh,Una,174314,2025,4,0.0,0.0,0.0,0.0,27.0,33.0,60.0,0.0,0.0,0.0,60.0,0.0,30,30.0,0.967741935483871,0.0,0.0,0,3.118430327737324
Tamil Nadu,Viluppuram,605801,2025,9,14.0,2.0,0.0,16.0,10.0,47.0,57.0,1.0,108.0,109.0,166.0,0.0958083832335329,78,88.0,0.8764044943820225,0.0,0.1147540983606557,0,4.418347032354253
Punjab,Sri Muktsar Sahib,152031,2025,5,0.0,0.0,0.0,0.0,120.0,230.0,350.0,0.0,0.0,0.0,350.0,0.0,154,196.0,0.7817258883248731,0.0,0.0,0,3.5290354768658965
Assam,Jorhat,785013,2025,9,3.0,0.0,0.0,3.0,4.0,3.0,7.0,0.0,3.0,3.0,10.0,0.2727272727272727,4,6.0,0.5714285714285714,0.0,0.3214285714285714,0,3.1491063897173026
Gujarat,Bharuch,392220,2025,3,0.0,0.0,0.0,0.0,41.0,43.0,84.0,36.0,280.0,316.0,400.0,0.0,193,207.0,0.9278846153846154,0.0,0.0,0,4.220605498126547
Karnataka,Tumkur,572129,2025,6,0.0,0.0,0.0,0.0,56.0,178.0,234.0,0.0,0.0,0.0,234.0,0.0,110,124.0,0.88,0.0,0.0,0,3.123489628555414
Rajasthan,Dholpur,328031,2025,9,47.0,35.0,0.0,82.0,551.0,85.0,636.0,61.0,257.0,318.0,954.0,0.0858638743455497,500,454.0,1.098901098901099,0.0,0.0679845708775313,0,3.721532541497731
Maharashtra,Yavatmal,445301,2025,4,0.0,0.0,0.0,0.0,248.0,475.0,723.0,0.0,0.0,0.0,723.0,0.0,370,353.0,1.0451977401129944,0.0,0.0,0,3.89426358784894
Maharashtra,Pune,412109,2025,7,0.0,0.0,0.0,0.0,138.0,196.0,334.0,0.0,0.0,0.0,334.0,0.0,168,166.0,1.0059880239520955,0.0,0.0,0,3.143310133496836
West Bengal,East Midnapore,721452,2025,11,6.0,0.0,0.0,6.0,15.0,70.0,85.0,4.0,183.0,187.0,272.0,0.0219780219780219,121,151.0,0.7960526315789473,0.0,0.032258064516129,0,4.915692980518578
Uttar Pradesh,Agra,283102,2025,9,58.0,71.0,0.0,129.0,314.0,151.0,465.0,192.0,953.0,1145.0,1610.0,0.0800744878957169,662,948.0,0.6975763962065332,0.0,0.05,0,3.5126212534637085
Punjab,Amritsar,143204,2025,10,4.0,0.0,0.0,4.0,5.0,22.0,27.0,2.0,13.0,15.0,42.0,0.0930232558139534,19,23.0,0.7916666666666666,0.0,0.1276595744680851,0,4.689656433764915
Kerala,Ernakulam,682309,2025,7,0.0,0.0,0.0,0.0,23.0,43.0,66.0,0.0,0.0,0.0,66.0,0.0,28,38.0,0.717948717948718,0.0,0.0,0,3.6106666391554953
Uttar Pradesh,Muzaffarnagar,247777,2025,9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0,2.542762551780558
Odisha,Jagatsinghapur,754160,2025,11,16.0,3.0,0.0,19.0,89.0,28.0,117.0,12.0,31.0,43.0,160.0,0.1180124223602484,74,86.0,0.8505747126436781,0.0,0.1333333333333333,0,4.390634298802628
West Bengal,Purba Medinipur,721655,2025,11,21.0,2.0,0.0,23.0,46.0,72.0,118.0,7.0,141.0,148.0,266.0,0.0861423220973782,122,144.0,0.8413793103448276,0.0,0.1086206896551724,0,3.816227752708525
Odisha,Sundergarh,770002,2025,6,0.0,0.0,0.0,0.0,143.0,92.0,235.0,0.0,0.0,0.0,235.0,0.0,103,132.0,0.7744360902255639,0.0,0.0,0,3.1458145452126933
Kerala,Malappuram,676311,2025,4,0.0,0.0,0.0,0.0,96.0,108.0,204.0,0.0,0.0,0.0,204.0,0.0,106,98.0,1.0707070707070707,0.0,0.0,0,4.399674950815488
Karnataka,Koppal,583281,2025,7,0.0,0.0,0.0,0.0,275.0,132.0,407.0,0.0,0.0,0.0,407.0,0.0,169,238.0,0.7071129707112971,0.0,0.0,0,3.961881913957048
Tamil Nadu,Karur,639202,2025,4,0.0,0.0,0.0,0.0,25.0,34.0,59.0,0.0,0.0,0.0,59.0,0.0,31,28.0,1.0689655172413792,0.0,0.0,0,4.394791595078874
Odisha,Cuttack,752103,2025,9,6.0,1.0,0.0,7.0,13.0,9.0,22.0,2.0,9.0,11.0,33.0,0.2058823529411764,17,16.0,1.0,0.0,0.2195121951219512,0,2.213904191971087
Karnataka,Bangalore,560061,2025,6,0.0,0.0,0.0,0.0,51.0,201.0,252.0,0.0,0.0,0.0,252.0,0.0,109,143.0,0.7569444444444444,0.0,0.0,0,2.626828335839177
Madhya Pradesh,Indore,452016,2025,7,730.0,396.0,10.0,1136.0,1227.0,1656.0,2883.0,626.0,4750.0,5376.0,8259.0,0.1375302663438256,4341,3918.0,1.1076805307476396,0.0,0.1178160919540229,0,3.9751350152289016
Andhra Pradesh,Guntur,522329,2025,12,7.0,0.0,0.0,7.0,82.0,67.0,149.0,16.0,64.0,80.0,229.0,0.0304347826086956,103,126.0,0.8110236220472441,0.0,0.0443037974683544,0,2.4486622957121185
Tamil Nadu,Tirunelveli,627756,2025,10,39.0,6.0,0.0,45.0,324.0,213.0,537.0,49.0,166.0,215.0,752.0,0.0597609561752988,266,486.0,0.5462012320328542,0.0,0.0733082706766917,0,3.603104003889471
Andhra Pradesh,Adilabad,504308,2025,7,0.0,0.0,0.0,0.0,26.0,148.0,174.0,0.0,0.0,0.0,174.0,0.0,78,96.0,0.8041237113402062,0.0,0.0,0,3.5327779230509524
Uttar Pradesh,Kheri,262905,2025,4,0.0,0.0,0.0,0.0,300.0,99.0,399.0,0.0,0.0,0.0,399.0,0.0,195,204.0,0.951219512195122,0.0,0.0,0,4.22135956124038
West Bengal,North 24 Parganas,700079,2025,3,0.0,0.0,0.0,0.0,22.0,85.0,107.0,0.0,0.0,0.0,107.0,0.0,53,54.0,0.9636363636363636,0.0,0.0,0,2.8805682310808263
Uttar Pradesh,Mirzapur,231501,2025,5,0.0,0.0,0.0,0.0,435.0,180.0,615.0,0.0,0.0,0.0,615.0,0.0,291,324.0,0.8953846153846153,0.0,0.0,0,2.50253644254203
Gujarat,Amreli,364515,2025,4,0.0,0.0,0.0,0.0,228.0,274.0,502.0,0.0,0.0,0.0,502.0,0.0,234,268.0,0.8698884758364313,0.0,0.0,0,3.6631812571068414
West Bengal,Nadia,741302,2025,4,0.0,0.0,0.0,0.0,96.0,144.0,240.0,0.0,0.0,0.0,240.0,0.0,105,135.0,0.7720588235294118,0.0,0.0,0,3.668938479910782
Karnataka,Tumakuru,572105,2025,4,0.0,0.0,0.0,0.0,54.0,28.0,82.0,0.0,0.0,0.0,82.0,0.0,39,43.0,0.8863636363636364,0.0,0.0,0,3.901817810586089
Odisha,Balangir,767020,2025,11,18.0,1.0,1.0,20.0,123.0,100.0,223.0,43.0,216.0,259.0,482.0,0.041407867494824,213,269.0,0.7888888888888889,0.0,0.0560636182902584,0,4.172053687977026
Karnataka,Belagavi,591122,2025,7,0.0,0.0,0.0,0.0,50.0,32.0,82.0,0.0,0.0,0.0,82.0,0.0,40,42.0,0.9302325581395348,0.0,0.0,0,3.00663067253864
Uttar Pradesh,Unnao,209861,2025,5,192.0,140.0,10.0,342.0,494.0,559.0,1053.0,0.0,0.0,0.0,1053.0,0.3244781783681214,488,565.0,0.8621908127208481,0.0,0.2148997134670487,0,3.882280760568828
Andhra Pradesh,Hyderabad,500008,2025,7,0.0,0.0,0.0,0.0,220.0,726.0,946.0,0.0,0.0,0.0,946.0,0.0,433,513.0,0.8424124513618677,0.0,0.0,0,3.773085432697406
Chhattisgarh,Dhamtari,493662,2025,11,39.0,2.0,0.0,41.0,407.0,369.0,776.0,14.0,384.0,398.0,1174.0,0.0348936170212765,573,601.0,0.9518272425249168,0.0,0.0481085526315789,0,4.76134096688992
Maharashtra,Mumbai Suburban,400077,2025,7,0.0,0.0,0.0,0.0,83.0,89.0,172.0,0.0,0.0,0.0,172.0,0.0,81,91.0,0.8804347826086957,0.0,0.0,0,4.242355747238562
Tamil Nadu,Tiruvallur,600057,2025,11,57.0,15.0,0.0,72.0,609.0,176.0,785.0,105.0,522.0,627.0,1412.0,0.0509554140127388,752,660.0,1.1376701966717095,0.0,0.0575757575757575,0,2.208882158496759
Chhattisgarh,Mungeli,495115,2025,11,282.0,43.0,0.0,325.0,1075.0,1594.0,2669.0,196.0,2765.0,2961.0,5630.0,0.0577162138163736,2215,3415.0,0.6484192037470726,0.0,0.0710208193418401,0,2.9751155483164005
Maharashtra,Kolhapur,416216,2025,12,27.0,1.0,0.0,28.0,216.0,280.0,496.0,33.0,470.0,503.0,999.0,0.028,462,537.0,0.8587360594795539,0.0,0.039396887159533,0,2.1427975118091256
Punjab,Pathankot,145024,2025,6,0.0,0.0,0.0,0.0,14.0,17.0,31.0,0.0,0.0,0.0,31.0,0.0,12,19.0,0.6,0.0,0.0,0,2.9226045927998285
